start job on SBATCH:i59 size9 run517 max_process:/max_trial:1000000 Thu Jun 11 23:24:07 PDT 2020
SLURM_JOB_ID:1559920 SLURM_JOB_NAME:product SLURM_JOB_DIR:/rhome/wzeng002/Documents/GitHub/concatenation
note:[n_low=9, n_high=9, k_low=1, k_high=1 sub_mode=1], sub_mode_A:, sub_mode_B:, na_input:9, n_low:9, n_high=9, data_folder:data/random4/trial517, log_file:log/product517-size9.log status_file:log/status-product517-size9.log
start: id_Gax=100,	 id_Gax_MAX=255,	 Gax_row=1
start: id_Gax=101500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=44600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=141500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=68800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=58800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=114500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=128700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=21500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=147500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=121800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=98800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=139500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=156800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=29500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=145600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=143600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=4800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=109500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=65600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=51900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=126500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=84500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=25600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=158600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=106900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=101600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=44700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=141600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=68900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=58900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=114600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=128800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=147600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=21600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=121900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=98900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=139600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=156900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=29600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=145700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=4900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=143700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=65700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=84600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=126600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=109600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=25700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=158700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=101700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=44800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=141700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=114700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=147700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=128900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=21700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=139700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=145800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=29700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=65800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=126700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=143800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=84700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=109700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=25800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=158800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=101800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=44900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=141800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=114800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=147800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=21800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=139800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=145900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=29800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=65900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=126800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=25900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=84800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=158900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=109800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=143900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=101900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=141900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=114900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=147900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=21900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=139900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=29900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=126900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=84900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=109900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=87900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=17900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=137900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=149900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=81900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=119900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=55900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=33900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=90900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=78900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=151900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=135900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=160900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22100,	 id_Gax_MAX=262143,	 Gax_row=3
